,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artists names,popularity,error,ranking
607,,,,,,,,,,,,,,,,,,,Turn Down for What,"DJ Snake, Lil Jon",73,"{'status': 429, 'message': 'API rate limit exceeded'}",15
608,,,,,,,,,,,,,,,,,,,The Monster,"Eminem, Rihanna",0,"{'status': 429, 'message': 'API rate limit exceeded'}",16
609,,,,,,,,,,,,,,,,,,,Say Something,"A Great Big World, Christina Aguilera",73,"{'status': 429, 'message': 'API rate limit exceeded'}",17
610,,,,,,,,,,,,,,,,,,,Team,Lorde,0,"{'status': 429, 'message': 'API rate limit exceeded'}",18
611,,,,,,,,,,,,,,,,,,,Let Her Go,Passenger,78,"{'status': 429, 'message': 'API rate limit exceeded'}",19
612,,,,,,,,,,,,,,,,,,,Royals,Lorde,1,"{'status': 429, 'message': 'API rate limit exceeded'}",20
613,,,,,,,,,,,,,,,,,,,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,63,"{'status': 429, 'message': 'API rate limit exceeded'}",21
614,,,,,,,,,,,,,,,,,,,Wake Me Up - Radio Edit,Avicii,4,"{'status': 429, 'message': 'API rate limit exceeded'}",22
615,,,,,,,,,,,,,,,,,,,Demons,Imagine Dragons,1,"{'status': 429, 'message': 'API rate limit exceeded'}",23
616,,,,,,,,,,,,,,,,,,,Story of My Life,One Direction,83,"{'status': 429, 'message': 'API rate limit exceeded'}",24
617,,,,,,,,,,,,,,,,,,,Chandelier,Sia,79,"{'status': 429, 'message': 'API rate limit exceeded'}",25
618,,,,,,,,,,,,,,,,,,,Black Widow,"Iggy Azalea, Rita Ora",67,"{'status': 429, 'message': 'API rate limit exceeded'}",26
619,,,,,,,,,,,,,,,,,,,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",0,"{'status': 429, 'message': 'API rate limit exceeded'}",27
620,,,,,,,,,,,,,,,,,,,Latch,"Disclosure, Sam Smith",66,"{'status': 429, 'message': 'API rate limit exceeded'}",28
621,,,,,,,,,,,,,,,,,,,Maps,Maroon 5,0,"{'status': 429, 'message': 'API rate limit exceeded'}",29
622,,,,,,,,,,,,,,,,,,,Loyal,"Chris Brown, Lil Wayne, Tyga",1,"{'status': 429, 'message': 'API rate limit exceeded'}",30
623,,,,,,,,,,,,,,,,,,,Best Day Of My Life,American Authors,1,"{'status': 429, 'message': 'API rate limit exceeded'}",31
624,,,,,,,,,,,,,,,,,,,Habits (Stay High),Tove Lo,71,"{'status': 429, 'message': 'API rate limit exceeded'}",32
625,,,,,,,,,,,,,,,,,,,Summer,Calvin Harris,80,"{'status': 429, 'message': 'API rate limit exceeded'}",33
626,,,,,,,,,,,,,,,,,,,Boom Clap,Charli XCX,52,"{'status': 429, 'message': 'API rate limit exceeded'}",34
627,,,,,,,,,,,,,,,,,,,Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",71,"{'status': 429, 'message': 'API rate limit exceeded'}",35
628,,,,,,,,,,,,,,,,,,,Anaconda,Nicki Minaj,70,"{'status': 429, 'message': 'API rate limit exceeded'}",36
629,,,,,,,,,,,,,,,,,,,Break Free,"Ariana Grande, Zedd",0,"{'status': 429, 'message': 'API rate limit exceeded'}",37
630,,,,,,,,,,,,,,,,,,,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",0,"{'status': 429, 'message': 'API rate limit exceeded'}",38
631,0.559,0.777,1.0,-5.031,1.0,0.0432,0.31,0.0,0.105,0.329,87.016,audio_features,2GgxS8bUT5G25QJTsfSv0R,spotify:track:2GgxS8bUT5G25QJTsfSv0R,https://api.spotify.com/v1/tracks/2GgxS8bUT5G25QJTsfSv0R,https://api.spotify.com/v1/audio-analysis/2GgxS8bUT5G25QJTsfSv0R,231212.0,4.0,Burn,Ellie Goulding,71,,39
632,0.697,0.621,9.0,-6.886,0.0,0.25,0.0802,0.0,0.162,0.721,81.946,audio_features,4B4zDmbHdkXZ1wUJv1yKFy,spotify:track:4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/tracks/4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/audio-analysis/4B4zDmbHdkXZ1wUJv1yKFy,193296.0,4.0,Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",67,,40
633,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,0TVV2gFROJaB3kIZyCUvIY,spotify:track:0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/tracks/0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/audio-analysis/0TVV2gFROJaB3kIZyCUvIY,227833.0,4.0,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",58,,41
634,0.854,0.537,2.0,-5.223,1.0,0.0761,0.547,1.19e-06,0.133,0.341,98.037,audio_features,5rph5sObvxskRcb1JLV70r,spotify:track:5rph5sObvxskRcb1JLV70r,https://api.spotify.com/v1/tracks/5rph5sObvxskRcb1JLV70r,https://api.spotify.com/v1/audio-analysis/5rph5sObvxskRcb1JLV70r,268453.0,4.0,Don't Tell 'Em,"Jeremih, YG",0,,42
635,0.711,0.508,7.0,-7.299,1.0,0.0494,0.0354,0.0,0.141,0.665,98.098,audio_features,2q6j0nlwgKlYy7xgrria4S,spotify:track:2q6j0nlwgKlYy7xgrria4S,https://api.spotify.com/v1/tracks/2q6j0nlwgKlYy7xgrria4S,https://api.spotify.com/v1/audio-analysis/2q6j0nlwgKlYy7xgrria4S,217800.0,4.0,Show Me,"Kid Ink, Chris Brown",0,,43
636,0.53,0.422,5.0,-6.262,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360.0,4.0,Wrecking Ball,Miley Cyrus,77,,44
637,0.337,0.717,2.0,-5.772,1.0,0.165,0.309,0.0,0.418,0.444,84.729,audio_features,1A2UmLDZzDmpdzUjEkCc3z,spotify:track:1A2UmLDZzDmpdzUjEkCc3z,https://api.spotify.com/v1/tracks/1A2UmLDZzDmpdzUjEkCc3z,https://api.spotify.com/v1/audio-analysis/1A2UmLDZzDmpdzUjEkCc3z,266533.0,4.0,Not a Bad Thing,Justin Timberlake,0,,45
638,0.56,0.756,7.0,-4.817,0.0,0.0415,0.00635,1.29e-05,0.55,0.404,179.771,audio_features,3bDGwl0X3EjQmIyFD1uif5,spotify:track:3bDGwl0X3EjQmIyFD1uif5,https://api.spotify.com/v1/tracks/3bDGwl0X3EjQmIyFD1uif5,https://api.spotify.com/v1/audio-analysis/3bDGwl0X3EjQmIyFD1uif5,223546.0,4.0,Roar,Katy Perry,1,,46
639,0.61,0.893,9.0,-3.681,1.0,0.0921,0.154,4.41e-05,0.021,0.673,104.031,audio_features,1j8z4TTjJ1YOdoFEDwJTQa,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/audio-analysis/1j8z4TTjJ1YOdoFEDwJTQa,296520.0,4.0,Ain't It Fun,Paramore,73,,47
640,0.531,0.77,11.0,-7.205,0.0,0.0434,0.0332,0.0,0.235,0.504,85.996,audio_features,1FsH6OZCKLWbBgqj8JcCvO,spotify:track:1FsH6OZCKLWbBgqj8JcCvO,https://api.spotify.com/v1/tracks/1FsH6OZCKLWbBgqj8JcCvO,https://api.spotify.com/v1/audio-analysis/1FsH6OZCKLWbBgqj8JcCvO,255907.0,4.0,The Man,Aloe Blacc,0,,48
641,0.555,0.931,8.0,-2.969,1.0,0.0367,0.016,0.0,0.405,0.723,132.085,audio_features,2iT8p5HHGZoIgFME97V1fd,spotify:track:2iT8p5HHGZoIgFME97V1fd,https://api.spotify.com/v1/tracks/2iT8p5HHGZoIgFME97V1fd,https://api.spotify.com/v1/audio-analysis/2iT8p5HHGZoIgFME97V1fd,220907.0,4.0,This Is How We Roll,"Florida Georgia Line, Luke Bryan",61,,49
642,0.72,0.791,1.0,-4.689,1.0,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427.0,4.0,Classic,MKTO,81,,50
643,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867.0,4.0,A Sky Full of Stars,Coldplay,78,,51
644,0.806,0.608,1.0,-7.008,1.0,0.0659,0.0113,0.0,0.635,0.849,95.049,audio_features,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840.0,4.0,Don't,Ed Sheeran,72,,52
645,0.67,0.476,9.0,-6.253,0.0,0.0406,0.328,0.0,0.104,0.235,96.975,audio_features,71oV8ipS54Arnycct6EI7p,spotify:track:71oV8ipS54Arnycct6EI7p,https://api.spotify.com/v1/tracks/71oV8ipS54Arnycct6EI7p,https://api.spotify.com/v1/audio-analysis/71oV8ipS54Arnycct6EI7p,231907.0,4.0,Na Na,Trey Songz,51,,53
646,0.794,0.51,9.0,-7.314,1.0,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,audio_features,19gEmPjfqSZT0ulDRfjl0m,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m,194561.0,4.0,Hot N*gga,Bobby Shmurda,73,,54
647,0.773,0.414,6.0,-7.436,0.0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,audio_features,6jdOi5U5LBzQrc4c1VT983,spotify:track:6jdOi5U5LBzQrc4c1VT983,https://api.spotify.com/v1/tracks/6jdOi5U5LBzQrc4c1VT983,https://api.spotify.com/v1/audio-analysis/6jdOi5U5LBzQrc4c1VT983,227880.0,4.0,"Hold On, We're Going Home","Drake, Majid Jordan",73,,55
648,0.818,0.67,8.0,-4.451,0.0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,audio_features,6K8qKeWo5MsFED7wCR6Kop,spotify:track:6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/tracks/6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/audio-analysis/6K8qKeWo5MsFED7wCR6Kop,235382.0,4.0,Sing,Ed Sheeran,69,,56
649,0.473,0.777,9.0,-3.698,1.0,0.059,0.119,7.87e-05,0.671,0.21,136.249,audio_features,6Ep6BzIOB9tz3P4sWqiiAB,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,https://api.spotify.com/v1/tracks/6Ep6BzIOB9tz3P4sWqiiAB,https://api.spotify.com/v1/audio-analysis/6Ep6BzIOB9tz3P4sWqiiAB,186813.0,4.0,Radioactive,Imagine Dragons,4,,57
650,0.681,0.462,10.0,-6.869,0.0,0.194,0.0968,0.0,0.22,0.751,171.127,audio_features,27PmKcvsjXp7G1IQgLUkYY,spotify:track:27PmKcvsjXp7G1IQgLUkYY,https://api.spotify.com/v1/tracks/27PmKcvsjXp7G1IQgLUkYY,https://api.spotify.com/v1/audio-analysis/27PmKcvsjXp7G1IQgLUkYY,235600.0,4.0,My Nigga,"YG, Jeezy, Rich Homie Quan",0,,58
651,0.719,0.671,8.0,-6.279,1.0,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,audio_features,13P5rwmk2EsoFRIz9UCeh9,spotify:track:13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,237627.0,4.0,Cool Kids,Echosmith,72,,59
652,0.545,0.78,7.0,-4.867,0.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,3zKST4nk4QJE77oLjUZ0Ng,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/tracks/3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/audio-analysis/3zKST4nk4QJE77oLjUZ0Ng,255093.0,4.0,Hey Brother,Avicii,1,,60
653,0.627,0.703,0.0,-4.884,1.0,0.236,0.563,0.0,0.0962,0.64,81.897,audio_features,6jizk5lOUnfpaZXYMdfeC6,spotify:track:6jizk5lOUnfpaZXYMdfeC6,https://api.spotify.com/v1/tracks/6jizk5lOUnfpaZXYMdfeC6,https://api.spotify.com/v1/audio-analysis/6jizk5lOUnfpaZXYMdfeC6,217307.0,4.0,Trumpets,Jason Derulo,69,,61
654,0.459,0.741,4.0,-6.43,0.0,0.0495,0.000189,0.0,0.481,0.344,189.879,audio_features,7uolkTLavH97itenLjNmx9,spotify:track:7uolkTLavH97itenLjNmx9,https://api.spotify.com/v1/tracks/7uolkTLavH97itenLjNmx9,https://api.spotify.com/v1/audio-analysis/7uolkTLavH97itenLjNmx9,231013.0,4.0,Animals,Maroon 5,0,,62
655,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,audio_features,1ke8Q7o0SVxBl7mZMKOqYS,spotify:track:1ke8Q7o0SVxBl7mZMKOqYS,https://api.spotify.com/v1/tracks/1ke8Q7o0SVxBl7mZMKOqYS,https://api.spotify.com/v1/audio-analysis/1ke8Q7o0SVxBl7mZMKOqYS,219000.0,0.0,Burnin' It Down,Jason Aldean,0,,63
656,0.515,0.888,11.0,-3.203,1.0,0.066,0.0927,0.0,0.0657,0.607,143.989,audio_features,3LFsUowZAj7gtmJKmBYbNE,spotify:track:3LFsUowZAj7gtmJKmBYbNE,https://api.spotify.com/v1/tracks/3LFsUowZAj7gtmJKmBYbNE,https://api.spotify.com/v1/audio-analysis/3LFsUowZAj7gtmJKmBYbNE,226829.0,4.0,Play It Again,Luke Bryan,0,,64
657,0.742,0.595,9.0,-7.51,1.0,0.107,0.15,0.0,0.111,0.431,101.013,audio_features,3jVtllWS5CFFWLQng8sKsr,spotify:track:3jVtllWS5CFFWLQng8sKsr,https://api.spotify.com/v1/tracks/3jVtllWS5CFFWLQng8sKsr,https://api.spotify.com/v1/audio-analysis/3jVtllWS5CFFWLQng8sKsr,227000.0,4.0,2 On (feat. ScHoolboy Q),"Tinashe, ScHoolboy Q",71,,65
658,0.545,0.875,2.0,-4.174,1.0,0.0464,0.0632,1.17e-05,0.118,0.605,121.959,audio_features,2KklDCzQYLA5YtOL3lbQbH,spotify:track:2KklDCzQYLA5YtOL3lbQbH,https://api.spotify.com/v1/tracks/2KklDCzQYLA5YtOL3lbQbH,https://api.spotify.com/v1/audio-analysis/2KklDCzQYLA5YtOL3lbQbH,230587.0,4.0,Dirt,Florida Georgia Line,0,,66
659,0.715,0.931,7.0,-3.793,1.0,0.0565,0.171,0.0,0.0757,0.742,120.025,audio_features,3cOO5IQtOYs7huq4Z6lYfr,spotify:track:3cOO5IQtOYs7huq4Z6lYfr,https://api.spotify.com/v1/tracks/3cOO5IQtOYs7huq4Z6lYfr,https://api.spotify.com/v1/audio-analysis/3cOO5IQtOYs7huq4Z6lYfr,224853.0,4.0,Love Runs Out,OneRepublic,65,,67
660,0.474,0.895,7.0,-4.457,1.0,0.0484,0.148,0.0,0.127,0.449,169.929,audio_features,23xacfLlSfbs5IY6wvPb2m,spotify:track:23xacfLlSfbs5IY6wvPb2m,https://api.spotify.com/v1/tracks/23xacfLlSfbs5IY6wvPb2m,https://api.spotify.com/v1/audio-analysis/23xacfLlSfbs5IY6wvPb2m,222333.0,4.0,Bottoms Up,Brantley Gilbert,0,,68
661,0.699,0.529,2.0,-7.548,1.0,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167.0,4.0,Shower,Becky G,81,,69
662,0.545,0.775,5.0,-4.325,0.0,0.0349,0.00636,0.0,0.192,0.516,174.086,audio_features,2rJojRundKuKFgbvmCAYva,spotify:track:2rJojRundKuKFgbvmCAYva,https://api.spotify.com/v1/tracks/2rJojRundKuKFgbvmCAYva,https://api.spotify.com/v1/audio-analysis/2rJojRundKuKFgbvmCAYva,193827.0,4.0,Me And My Broken Heart,Rixton,0,,70
663,0.675,0.87,1.0,-6.352,1.0,0.0394,0.000977,0.68,0.373,0.0372,128.005,audio_features,0RBH9NZ7Yyhn2hJDiIi3ci,spotify:track:0RBH9NZ7Yyhn2hJDiIi3ci,https://api.spotify.com/v1/tracks/0RBH9NZ7Yyhn2hJDiIi3ci,https://api.spotify.com/v1/audio-analysis/0RBH9NZ7Yyhn2hJDiIi3ci,304227.0,4.0,Animals,Martin Garrix,0,,71
664,0.564,0.669,1.0,-5.238,1.0,0.277,0.0144,0.0,0.0853,0.477,87.268,audio_features,5hmQ76WSXsot6JQV3NdaCV,spotify:track:5hmQ76WSXsot6JQV3NdaCV,https://api.spotify.com/v1/tracks/5hmQ76WSXsot6JQV3NdaCV,https://api.spotify.com/v1/audio-analysis/5hmQ76WSXsot6JQV3NdaCV,269693.0,4.0,Lifestyle,"Rich Gang, Young Thug, Rich Homie Quan",0,,72
665,0.733,0.589,7.0,-7.37,1.0,0.1,0.0476,5.85e-06,0.0366,0.867,170.097,audio_features,1dgWTMoHwTUnQhOQ8SR5fV,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,182960.0,4.0,American Kids,Kenny Chesney,71,,73
666,0.551,0.836,10.0,-3.838,0.0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573.0,4.0,Brave,Sara Bareilles,72,,74
667,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400.0,4.0,Sweater Weather,The Neighbourhood,87,,75
668,0.455,0.819,9.0,-5.024,1.0,0.0717,0.362,0.0,0.108,0.719,171.707,audio_features,3gcz4hk9eckc0hPbfyuYmL,spotify:track:3gcz4hk9eckc0hPbfyuYmL,https://api.spotify.com/v1/tracks/3gcz4hk9eckc0hPbfyuYmL,https://api.spotify.com/v1/audio-analysis/3gcz4hk9eckc0hPbfyuYmL,192704.0,4.0,Leave the Night On,Universales,3,,76
669,0.709,0.638,1.0,-4.3,1.0,0.0405,0.0649,0.0,0.0969,0.468,141.994,audio_features,3nw9J97nUugT84SIJdjhAV,spotify:track:3nw9J97nUugT84SIJdjhAV,https://api.spotify.com/v1/tracks/3nw9J97nUugT84SIJdjhAV,https://api.spotify.com/v1/audio-analysis/3nw9J97nUugT84SIJdjhAV,244133.0,4.0,New Flame,"Chris Brown, Usher, Rick Ross",1,,77
670,0.775,0.719,7.0,-6.212,0.0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,audio_features,48td6xvpokdYwvbl3JIiXP,spotify:track:48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,246027.0,4.0,Love Never Felt So Good,"Michael Jackson, Justin Timberlake",69,,78
671,0.423,0.742,9.0,-5.557,1.0,0.0328,0.0054,8.74e-06,0.195,0.658,205.932,audio_features,2a3KlwRjbAFPYMV2sdzsFM,spotify:track:2a3KlwRjbAFPYMV2sdzsFM,https://api.spotify.com/v1/tracks/2a3KlwRjbAFPYMV2sdzsFM,https://api.spotify.com/v1/audio-analysis/2a3KlwRjbAFPYMV2sdzsFM,254467.0,4.0,Drunk On A Plane,Dierks Bentley,0,,79
672,0.715,0.67,11.0,-5.123,1.0,0.0735,0.0948,3.9e-06,0.117,0.867,126.069,audio_features,0ktV2JoOsoTGURzKaZnjJL,spotify:track:0ktV2JoOsoTGURzKaZnjJL,https://api.spotify.com/v1/tracks/0ktV2JoOsoTGURzKaZnjJL,https://api.spotify.com/v1/audio-analysis/0ktV2JoOsoTGURzKaZnjJL,215042.0,4.0,Birthday,Katy Perry,1,,80
673,0.627,0.936,11.0,-3.841,0.0,0.0364,0.0195,3.83e-06,0.337,0.695,101.009,audio_features,6ZHp23LxD1QSApPWJ4Reel,spotify:track:6ZHp23LxD1QSApPWJ4Reel,https://api.spotify.com/v1/tracks/6ZHp23LxD1QSApPWJ4Reel,https://api.spotify.com/v1/audio-analysis/6ZHp23LxD1QSApPWJ4Reel,198267.0,4.0,Bartender,Lady A,0,,81
674,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,audio_features,3wPPWcVuinAU7dXcJXtCID,spotify:track:3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/tracks/3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/audio-analysis/3wPPWcVuinAU7dXcJXtCID,222200.0,4.0,La La La,"Naughty Boy, Sam Smith",68,,82
675,0.866,0.606,7.0,-4.762,1.0,0.04,0.00381,6.5e-06,0.0861,0.838,119.991,audio_features,0Rz1KXsP4bhGxs0ffySSSn,spotify:track:0Rz1KXsP4bhGxs0ffySSSn,https://api.spotify.com/v1/tracks/0Rz1KXsP4bhGxs0ffySSSn,https://api.spotify.com/v1/audio-analysis/0Rz1KXsP4bhGxs0ffySSSn,263827.0,4.0,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",1,,83
676,0.797,0.821,9.0,-4.387,1.0,0.0692,0.311,9.19e-06,0.0952,0.567,97.476,audio_features,4MJlgdrGLaayCTPtdn0kII,spotify:track:4MJlgdrGLaayCTPtdn0kII,https://api.spotify.com/v1/tracks/4MJlgdrGLaayCTPtdn0kII,https://api.spotify.com/v1/audio-analysis/4MJlgdrGLaayCTPtdn0kII,227307.0,4.0,Do What U Want,"Lady Gaga, R. Kelly",0,,84
677,0.694,0.81,11.0,-3.556,0.0,0.0661,0.122,0.0,0.141,0.824,137.968,audio_features,7o1Pm9jpH0wFpN5g793Lnq,spotify:track:7o1Pm9jpH0wFpN5g793Lnq,https://api.spotify.com/v1/tracks/7o1Pm9jpH0wFpN5g793Lnq,https://api.spotify.com/v1/audio-analysis/7o1Pm9jpH0wFpN5g793Lnq,206867.0,4.0,Can't Remember to Forget You (feat. Rihanna),"Shakira, Rihanna",61,,85
678,0.594,0.497,2.0,-5.26,1.0,0.0303,0.0343,0.0,0.162,0.101,101.668,audio_features,0dIOvducp7ujHTqj66cQ3X,spotify:track:0dIOvducp7ujHTqj66cQ3X,https://api.spotify.com/v1/tracks/0dIOvducp7ujHTqj66cQ3X,https://api.spotify.com/v1/audio-analysis/0dIOvducp7ujHTqj66cQ3X,237248.0,4.0,Amnesia,5 Seconds of Summer,69,,86
679,0.781,0.495,1.0,-7.449,1.0,0.0432,0.0957,0.0,0.0778,0.195,95.466,audio_features,0SqUFLaRXwufRUsJ0t4dXB,spotify:track:0SqUFLaRXwufRUsJ0t4dXB,https://api.spotify.com/v1/tracks/0SqUFLaRXwufRUsJ0t4dXB,https://api.spotify.com/v1/audio-analysis/0SqUFLaRXwufRUsJ0t4dXB,202213.0,4.0,No Mediocre (feat. Iggy Azalea),"T.I., Iggy Azalea",56,,87
680,0.654,0.726,10.0,-3.803,0.0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,audio_features,2kWowW0k4oFymhkr7LmvzO,spotify:track:2kWowW0k4oFymhkr7LmvzO,https://api.spotify.com/v1/tracks/2kWowW0k4oFymhkr7LmvzO,https://api.spotify.com/v1/audio-analysis/2kWowW0k4oFymhkr7LmvzO,211960.0,4.0,Come with Me Now,KONGOS,68,,88
681,0.842,0.482,10.0,-8.846,0.0,0.181,0.281,0.0,0.111,0.205,92.023,audio_features,0MirjRAnvfJr3pumGsTwMi,spotify:track:0MirjRAnvfJr3pumGsTwMi,https://api.spotify.com/v1/tracks/0MirjRAnvfJr3pumGsTwMi,https://api.spotify.com/v1/audio-analysis/0MirjRAnvfJr3pumGsTwMi,337640.0,4.0,Believe Me,"Lil Wayne, Drake",0,,89
682,0.863,0.609,9.0,-5.231,1.0,0.0564,0.000349,3.97e-06,0.129,0.326,140.02,audio_features,1XHjU0TGIgl5lMFKAF25Y3,spotify:track:1XHjU0TGIgl5lMFKAF25Y3,https://api.spotify.com/v1/tracks/1XHjU0TGIgl5lMFKAF25Y3,https://api.spotify.com/v1/audio-analysis/1XHjU0TGIgl5lMFKAF25Y3,252520.0,4.0,23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, Juicy J",0,,90
683,0.527,0.902,6.0,-5.352,1.0,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,audio_features,5dNGORzxFb5z3v7vSAFkTU,spotify:track:5dNGORzxFb5z3v7vSAFkTU,https://api.spotify.com/v1/tracks/5dNGORzxFb5z3v7vSAFkTU,https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU,191040.0,4.0,Beachin',Jake Owen,60,,91
684,0.767,0.782,7.0,-5.545,1.0,0.14,0.0541,0.0,0.338,0.827,116.491,audio_features,6I3KeXBT0E9MoMqYz8srVq,spotify:track:6I3KeXBT0E9MoMqYz8srVq,https://api.spotify.com/v1/tracks/6I3KeXBT0E9MoMqYz8srVq,https://api.spotify.com/v1/audio-analysis/6I3KeXBT0E9MoMqYz8srVq,220319.0,4.0,White Walls (feat. ScHoolboy Q & Hollis),"Macklemore & Ryan Lewis, ScHoolboy Q, Hollis",73,,92
685,0.494,0.951,9.0,-4.237,1.0,0.132,0.000569,0.0,0.327,0.441,160.025,audio_features,1CQ2cMfrmFM1YdfmjENKVE,spotify:track:1CQ2cMfrmFM1YdfmjENKVE,https://api.spotify.com/v1/tracks/1CQ2cMfrmFM1YdfmjENKVE,https://api.spotify.com/v1/audio-analysis/1CQ2cMfrmFM1YdfmjENKVE,202496.0,4.0,She Looks So Perfect,5 Seconds of Summer,72,,93
